t-60,t-59,t-58,t-57,t-56,t-55,t-54,t-53,t-52,t-51,t-50,t-49,t-48,t-47,t-46,t-45,t-44,t-43,t-42,t-41,t-40,t-39,t-38,t-37,t-36,t-35,t-34,t-33,t-32,t-31,t-30,t-29,t-28,t-27,t-26,t-25,t-24,t-23,t-22,t-21,t-20,t-19,t-18,t-17,t-16,t-15,t-14,t-13,t-12,t-11,t-10,t-9,t-8,t-7,t-6,t-5,t-4,t-3,t-2,t-1,class,Y,delta_MCAR,norm,a,b,c,delta_NMAR
1.012336883,0.516758265,1.168406249,0.038487674,-0.423295485,1.136188874,0.343902887,0.883475731,-2.702703948,-0.69832518,-0.92983467,0.236608108,0.487845436,-0.117454801,0.062717021,0.470076862,0.272918613,0.474376412,-1.277085089,0.431205832,0.296635133,0.537050486,0.510957398,0.724025594,0.152937938,0.290146506,-0.426351573,-0.08410476,0.964194855,-0.697285245,-0.030536211,-0.526799866,0.33003911,0.481949875,-0.494868005,0.948741792,0.515380221,1.327107397,0.372079165,-0.52639879,-0.342842261,-0.104703749,2.350826696,-0.877779349,0.66416441,-1.026324403,-0.770308369,0.246325168,-0.677590202,0.164930821,1.257385426,-1.833096201,-1.039082078,-0.935856194,0.806453976,-0.982852028,1.223450489,1.489921254,-0.344537094,-2.998876664,1,1,3,7.335968205,0,0,1,1
1.014795994,-1.924061858,-7.482639647,1.463695018,-2.496763956,1.70713237,0.652738668,0.481748048,1.936198144,0.235165903,1.155027601,0.356821496,2.471112878,-0.867450594,0.595022612,-0.417534986,5.852549442,-1.303839031,-0.317726888,1.073646675,0.89626416,0.213850485,-1.428105904,-0.383008407,1.604808371,2.928595192,-2.285800618,-0.229023827,-0.39350566,-0.691361342,0.530416718,-1.038744023,-0.366542443,1.655517146,0.838955541,0.897221731,0.840741886,-0.561164823,-1.418896973,-0.392540239,-4.499181092,0.120355469,-1.305165683,-0.052197827,1.810580893,0.410395182,-2.826972423,-0.928849285,-2.494253183,2.322209073,1.152479732,-3.190177105,-1.213115431,0.219944922,0.768109028,1.470047789,0.160971322,1.000007699,1.768028669,-2.727587095,1,1,3,14.99355063,0,0,1,1
-2.978720684,2.192980392,-1.287552462,1.739128812,-1.282050106,-1.298700092,-0.877192157,2.21238728,0,-1.298700092,0.438596078,1.310042441,-0.431034084,0.432900031,1.293102252,0.851063053,-1.687762185,-0.429184154,1.293102252,-2.978720684,1.754384314,-1.724136336,0,-2.631576471,2.70270009,-0.438596078,0.440528218,-1.315788235,2.222220103,-0.869564406,2.192980392,0,-0.858368308,-0.865800062,1.310042441,0,-0.431034084,0.432900031,1.293102252,5.106388462,2.024289544,2.380950128,1.550386164,-0.381679042,0.383141412,-1.526716168,-4.263561951,-5.263162467,2.564110402,0.833332505,4.545450067,-2.371539267,-15.38461984,-3.827747703,-1.492535897,-1.010100037,0,4.591832266,-4.390239818,-4.591838348,1,1,3,22.84257169,0.666666667,0,0.333333333,3
-0.308256715,-2.411875952,-2.154627112,-1.489634381,0.788953881,-0.978471098,2.173912497,0.838169649,0.38362829,-0.636939038,0.961535993,-0.063493517,1.39771455,-1.629074112,-1.464965255,-1.680673719,2.301120188,-0.964013934,-1.946789057,-0.595626744,0.133152487,0.465423504,1.389808358,0.391647655,2.015601194,0.573614755,0.253485187,-0.948164484,0.574346855,1.332487532,0.313088227,-0.998756533,-1.197979726,1.340140633,1.637275021,1.363080725,-3.728609949,-0.126987033,-2.352192602,3.125003298,1.073232795,0.31230004,-0.435863619,0.375231187,-0.124601566,-0.374300793,-2.567312715,-0.642675956,0.970243326,-0.960920063,1.681760855,-0.127229373,-1.337579877,0.581021007,-0.898590141,1.295341764,1.470585276,0.315061066,2.072863832,3.5692303,1,1,1,11.24420727,0,0.333333333,0.666666667,2
-0.066377419,-0.110691253,-0.265955086,0.800001356,-0.595239096,0.066530892,0.842200969,-0.615381933,-1.415301575,1.30102735,1.572185755,1.460654021,0.580147083,-1.0681478,0.388685597,-0.967951703,-0.847088145,0.92003977,0.976776136,5.008594139,1.269197064,1.273493507,-1.157680707,-0.242324174,-0.890693174,-1.736108027,-1.143211869,1.345667307,1.742738878,1.508967883,-0.080347734,-3.015681442,-3.710615367,-0.968785265,-0.456519749,1.856297133,0.235850368,0.877005021,-0.784560927,-2.265444224,2.667835629,-0.489881871,-0.085618396,-1.113968411,-1.386480485,-0.329528832,-0.506941917,0.731062994,0.813720963,0.850784006,2.530828456,-1.687770097,-3.562231549,1.090346447,-0.440239405,-3.05107469,0.068420969,4.147674682,1.137856563,-0.173089202,1,1,1,12.47124041,0,0.333333333,0.666666667,2
-1.11973922,-0.762657332,-1.280855274,-0.542579725,-0.521824529,-0.095367435,-0.071605234,-0.143294865,0.717529843,1.424836061,0.257552359,-0.607188985,-0.704894366,-0.402267335,0.71275656,0.235910097,-0.564842714,0.686392699,-0.235078248,0.659761082,-0.234087748,2.041301662,0,-2.230400513,0.893699586,-0.093242224,1.143252116,1.199539737,-0.159561652,-0.205479804,-0.549068563,-0.069019078,0.98987182,0.159561652,-1.115152205,-0.437289846,-0.046224327,-0.393159059,-0.255399608,-0.302600689,0.933919435,-1.040945565,-0.958391443,0.118006227,1.178689348,-0.37278624,-1.145925826,-2.555007853,-0.169943426,-0.19454771,0.584790103,-0.290695096,-0.291542596,1.851847721,-0.861245495,-0.434363685,0.145422627,-0.774442636,-2.170730219,0,1,1,1,6.925784968,0,0,1,1
0.581539426,0.192725699,0.360659532,1.173932574,0.544640371,0.447479889,0.281358071,1.028760763,-0.879425874,0.163438578,-0.442890341,-0.679004125,0.966529707,1.494281163,0.598108624,0.480224644,0.728263236,-0.587439461,-1.272727725,0.138123965,-1.356320166,1.37496915,-0.206896858,2.810412826,0.134441068,0.693665631,0.066664631,0.644014641,-0.088258561,-0.044168263,-0.331421075,0.421192555,-1.081676483,-0.580229196,-0.718291528,-0.497404299,1.431494997,1.142470512,-0.885934272,-0.893853224,0.112736131,-0.878377546,-0.249942117,0.045556697,-1.593804225,-0.231373966,0.811690253,-0.552107913,0.809624892,-1.055530876,-0.649350866,1.984126931,-0.892651904,1.524249447,1.433116575,0.650376047,0.24509697,-0.22227123,-0.155938388,0.379296232,1,1,2,6.910064797,0,0,1,1
0.043860654,0.876811783,1.303777636,0.214505129,-0.385274616,-1.117319397,0.304214229,0.346620121,-0.129536644,-0.389097486,-0.130211308,0.782269897,0.689951892,0.813706771,0.849612777,0.884587169,-0.668057797,0.966790809,-0.666110926,-0.544849391,0.337125686,0.252000733,-2.010898336,-4.61735764,-0.448231214,-3.466900415,1.53917871,0.229670354,-0.595779847,-1.890271265,-0.328954887,-0.942946083,1.142312082,-1.600000718,-0.573882988,-0.962004589,-0.874212258,1.469863985,-0.337999507,-2.470931415,2.533533284,-2.713175787,-6.822713369,-1.549968051,-1.140070526,2.800660376,1.442310191,-0.737226916,0.106103222,1.960778566,-1.039495104,0.105034398,0.577128087,-0.938968724,1.263821875,-0.988032404,2.836129108,1.889687644,1.754378249,-1.724130479,1,1,2,13.03685816,0,0.333333333,0.666666667,2
0.818328528,1.67749665,-1.596599946,5.083832048,0.669064121,0.102251832,-2.451478775,-0.209428873,3.515215609,1.469847553,-1.598400037,-1.878176776,2.276257298,1.062210823,2.102102532,2.450980438,6.65072403,7.581868808,5.33778445,-0.831357838,0.598808505,-1.230164142,1.124952565,11.48192046,1.603709093,-2.350052862,-1.652302404,9.1672765,0.702579445,7.00996238,-5.371001526,7.349086982,-0.886310833,-1.541782286,-2.254936467,-0.096119129,-0.51314896,5.125725755,-0.122664565,-1.166721129,1.242626726,-5.216326342,1.715767877,-7.638445616,-2.033081128,-2.286315904,-1.54787723,-3.254118042,2.947848502,-8.223200404,1.199996948,4.110675679,-0.303720286,7.311500608,-3.122785871,-2.490836692,-11.11946243,5.790367067,0.239710205,-9.166995708,1,1,2,33.51009801,0.666666667,0,0.333333333,1
-0.469333082,-0.617887916,-0.850786104,-1.386138901,-1.355417639,-0.661576564,0.068301059,-0.784981393,-1.289989694,3.397805861,1.331312628,0.232827852,3.285215741,0.931729849,-0.97087473,-1.414337915,0.684705197,-0.744817191,1.060361393,2.195319764,-0.979312483,-3.49337801,-2.198350134,-1.639339929,1.25429473,1.340575108,0.619556136,5.325346571,0.853216792,-3.070660885,0.323259684,-0.096667269,0.628936002,-1.089744052,-0.340250964,-0.032509582,-1.187190335,0.641874943,1.046605681,-2.508495249,2.32403332,3.844910399,1.343540981,-0.416223618,0.51083876,-0.030797232,1.232468614,0.913100719,0.859598425,-0.448557767,0.330431383,-0.014973257,-0.988177351,1.875102895,-0.742170075,0.13458402,0.388294713,0,-1.279382021,1.959016033,1,1,3,12.37901892,0,0.333333333,0.666666667,1
-1.577197387,-0.901398048,1.442491159,0.588709243,-0.162074833,-2.786793303,0.59374653,-2.508531968,1.32437947,2.688821993,-0.036367776,0.100046033,1.517359472,0.062650759,-0.509838711,0.503459086,-0.196798657,-0.098593359,-0.843354072,-0.93195694,0.374466773,-0.718836128,0.769861913,0.982266358,0.981720237,1.632174596,-0.570420284,1.668137104,0,0.54692008,0.129512628,0.577734036,0.265772943,0.094057814,-0.65777948,0.197777733,0.635088838,-0.426402858,-0.025692685,-0.779579916,0.284926465,-0.111928438,0.508536446,1.114829813,0.915947899,0.100851121,0.53731793,-0.417536534,-0.176099861,0.806450838,-0.008335114,-0.175013825,0.183671083,0.066668193,-0.091606103,1.59206136,0.049233007,0.008196249,-0.26240238,-0.230205365,1,1,1,7.16086728,0,0,1,1
-0.925834177,2.589580804,13.71159156,2.803712655,-0.252425007,0.330081762,2.505829924,0.104304505,-0.993908633,0.65846353,0.573730469,0.541130964,1.235509977,-1.676137056,-0.548703513,1.507888946,1.229552417,-0.917476146,-0.407749316,1.790855238,-0.147911703,-1.20581712,1.446759245,-0.272265286,-0.491402772,1.335175934,-1.995717325,-0.402535924,-2.390634999,-0.849777967,2.148100342,-0.977983048,0.747482226,-0.383016647,0.865777884,-0.50648407,1.406601687,-0.893023586,-0.271917319,-0.836698365,-0.973146818,0.873823711,1.087542856,-0.664724167,-0.494489736,0.537457511,1.28677194,-0.697540002,1.813522203,0.613850017,-0.232052623,-0.075789507,0.719217519,-0.431038718,0.675445627,-2.714747372,3.714456358,0.428739408,-0.352780027,0.048743573,1,1,3,16.85320369,0,0,1,1
-0.112866324,1.694914002,0.825397552,-0.141687897,0.772501752,-0.375466005,0.094223262,-0.658929985,-2.337333464,0.436611347,-1.271938348,1.043704163,-0.161391988,0.371806563,-1.594462355,-0.31096339,-1.362662976,0.948734483,-4.830997908,-1.420650862,-1.63444689,0.5717343,0.728370653,-0.299827128,2.211215332,-0.830736505,0.750436843,0.866100821,-1.442555657,-1.934135951,-0.24875514,-2.386890216,-0.839414399,-0.386453964,0.535741909,0.624770606,-0.054782287,-0.730856412,0.165647589,0.422644919,-0.622141158,-2.283192132,1.808929885,-0.129557091,2.149740302,-0.453555887,0.820121691,0.506143855,0.089933549,-1.401621874,1.80426772,-0.823485642,0.938622074,0.214597193,-2.21270817,1.386865231,-1.421887862,-3.17692471,2.526871928,-1.912814275,1,1,1,10.90269821,0,0.333333333,0.666666667,2
1.309683222,0.049089804,1.218513149,2.189550608,-0.363699163,0.253927713,-1.139777469,-0.232186479,1.998232767,1.156576607,-2.154471583,-1.669321186,-1.236862423,2.390110676,0.80742039,-1.229179573,2.10356889,1.297483038,-0.256172809,-0.287968216,-1.209799783,1.106108501,0.898643343,-0.464676942,-2.396515506,1.124040183,-0.67008158,-2.396822733,-1.252236846,4.117259469,-5.109141854,-0.541758216,1.60060002,-2.078519208,0.665432031,0.502048752,0.932480843,-2.367403008,0.422440011,1.556451678,-1.598873598,1.944769812,-0.462463932,1.377253529,1.734998834,0.498755336,-1.456815569,-1.803266355,-1.067086543,-0.844483402,-1.610587817,2.502569559,-1.780934181,0.434155215,1.568061046,-0.742718331,1.034131245,2.887576994,0.226462941,-0.024208182,1,1,3,12.6518227,0,0.333333333,0.666666667,1
0.311045992,0.187675008,-1.343868335,0.528357471,-0.049271216,-0.2547018,-0.074138358,1.178798396,0.219980672,-0.634093786,0.842672626,0.673368641,0.346522941,0.265019145,1.321587141,-0.197628458,0.800001692,0.007853612,-0.306434666,0.559583149,-2.946935195,-0.040380401,-1.009856206,0.30196911,-0.984539519,1.462732142,-1.538836565,1.15982863,-1.12213762,-1.332232843,0.641770813,0.414078675,3.092783505,-0.647998047,-0.161047245,1.677556147,0.095187393,1.355098701,0.289290651,-1.520234281,2.058263522,0.232704822,2.337102804,0.347845913,0.821398917,-0.657739493,-0.210667949,0.128174744,-0.466875272,0.42367442,-1.28823764,-0.03816153,0.152692743,-0.968127066,-0.076981064,-0.616287703,-0.488326216,1.394292895,0.368745283,-2.877914032,1,1,1,8.406308862,0,0.333333333,0.666666667,1
1.904771528,3.271024758,-2.714929491,0,1.395347445,-2.293575724,-0.469494288,3.301895068,4.109585015,-3.508768628,0,-2.272725056,-1.860474349,-4.265398988,2.475245188,-3.381639396,-0.499999523,0,-0.502512081,7.070700259,0.943406624,3.738314009,0,5.405400181,1.709410331,-2.100848249,1.287552462,-0.847456857,-2.991450248,-1.762112872,2.242150309,3.508768628,1.271195387,-1.673648473,4.255325409,-3.673475544,-0.847456857,0.854700071,7.627121812,0.787400836,-4.296870998,3.265302945,9.486166492,2.166062931,3.180217492,2.739723343,0,-0.666666031,-3.691279625,-3.484317374,-0.722020977,-8.727273074,-9.163347408,-6.140345098,9.345785022,2.136760366,-5.857744718,-1.777776082,-8.14479926,-3.940882997,1,1,1,30.34470501,0.666666667,0,0.333333333,3
-0.914769015,-2.450068441,-0.200201312,0.373852165,-2.198399463,-3.204536931,1.592940866,-3.674316887,-4.236124292,2.897802678,1.442934231,-0.941729509,1.683498605,1.840669443,-0.095628263,0.784914028,-1.548102611,0.260463663,2.992399308,2.419652761,-1.176686078,0.009232173,-1.67974132,1.586409895,0.729995293,0.62379625,-1.030180379,0.856669423,1.863184725,0.089660607,-0.931650041,-0.560624955,-0.236430057,0.236990373,-1.918705635,1.48340299,-0.749131831,-4.363031932,-2.444659171,5.169690048,-3.789869581,-0.633769415,1.942886524,-3.118681185,1.520117989,1.986688954,-1.890414776,-2.719091195,0.35189873,2.554857343,-0.019543056,1.856558134,-1.99538972,1.31166434,1.826086367,-0.037955134,-3.853818336,-1.313063302,-1.870751064,0.336427611,1,1,3,15.77347842,0,0,1,1
0.59654798,9.176025414,-0.657517282,-4.3884936,-3.205413621,1.772387119,0.656890179,-2.989833418,0.829159566,2.32738568,1.880220698,2.485486097,-4.313100776,1.563209575,8.039457606,-2.821577911,-2.732715258,-0.98038953,-1.566421734,-2.432071358,2.631172705,-2.038981518,-5.325980904,1.519558062,0.60509725,-0.918014923,6.66133909,3.44466552,-0.608076112,2.170426556,-2.666100318,-1.4647723,0.104057824,1.722607255,-0.087587677,2.498537439,1.282967222,1.337082206,1.819441054,-1.486831775,0.235389319,2.693738037,22.11461293,-2.368364788,-0.248215726,-0.56554686,5.755883685,3.646336824,0.840595219,-0.740970705,2.519440521,4.56108643,-5.290648276,0.316590271,0.946757888,0.423556024,-2.33982907,0.143958241,-4.949173144,2.70065897,1,1,3,32.07259065,0.666666667,0,0.333333333,3
-0.162064806,0.157094334,0.721487736,-2.745908878,1.558496029,1.576623933,-0.294904837,8.058740199,-0.701117305,-0.82696173,0.468128649,0.689219132,-0.424193607,-0.493781399,0.072971975,0.03889248,-0.422779241,0.453854209,1.301986,-0.469984158,0.55411448,0.311463841,-0.578002998,1.859412399,-0.160375631,-1.809506645,0.091422047,-1.841169961,1.170478163,-1.703942415,0.600808251,2.579794549,0.324501391,2.297484626,-0.474288238,0.130823233,0.30328195,-0.083736304,0.232785519,-0.357652022,-2.582513721,1.0575207,2.002933699,1.838272559,-1.431306099,-0.434703301,0.130050523,0.287593985,-0.032373759,0.911489,0.19257137,0.686436011,-0.818108816,-0.540742337,-0.520636592,-0.231577968,-0.631354434,1.448255455,-0.036834711,-0.184276566,1,1,2,11.55083281,0,0.333333333,0.666666667,1
3.364411493,-0.133331897,-0.643995667,0.36360689,-0.393793806,0.079068928,-1.343127876,-1.257307328,-0.778594234,-0.16347634,-0.090061086,2.089652608,-0.192651701,-1.729124948,-5.540554986,-0.554496101,-1.219726033,0.185217048,1.408580117,-0.138904123,0.156481185,2.386945597,0.067821153,-0.296508363,-0.23791212,-0.408826626,0.496024826,-0.434007427,0.188035231,3.062614145,-1.365775954,4.540110663,0.658264186,-1.714651516,-0.292113451,-0.04068638,0.773424191,-0.27467793,1.26376987,-0.623999023,0.990175266,-0.263048394,1.102938957,-0.72727128,0.007958677,2.197635039,-1.916639343,-0.444830853,-1.220776157,2.980609629,1.506005044,1.854565975,-0.561406758,-0.091562043,-0.809467418,0.469628619,-1.011499865,3.498997158,-0.605832144,0.278422093,1,1,1,12.04032212,0,0.333333333,0.666666667,1
0.629751374,-0.24206143,-2.562586139,-1.020403718,-2.423915098,2.754546905,17.27767662,-0.834981153,-1.131464639,1.14441327,-1.057788507,1.797779364,0.501597114,-0.363926272,-0.041735755,0.099173762,0.078227555,0.760768812,0.382688893,-0.190611054,0.227101874,-0.545884024,0.326224575,0.474837765,-0.282530979,3.29177805,0.792983712,0.910438537,1.706382115,-0.843698783,-0.782807714,1.396651052,-1.387081497,0.186240392,0.704433252,-0.228311095,0.964017593,0.366499389,2.109258294,-2.60210741,0.623215253,1.171501083,-0.384395195,0.028582515,-1.790729383,1.197801213,-0.10541785,-0.091145752,-2.602390194,2.257819292,-1.075059445,1.427879132,-1.772931511,0.983170849,0.697506642,0.27899458,-1.175227579,0.276668311,2.367006862,1.045019273,1,1,3,19.93338289,0.666666667,0,0.333333333,1
1.113089983,-0.572431378,0.885742974,-0.965764768,-0.576237428,-0.624161336,0.897258176,0.533574213,1.326843118,0.960276363,-7.176826233,1.117837815,0.046062779,1.657461426,1.313409948,-0.312926238,-0.134523679,-0.224522422,-4.500450184,2.026391702,-0.4157051,-0.278290665,-1.81395065,0.142106956,-0.236514846,0.474160174,1.982067323,0.740397237,-1.975196583,-1.593252812,-0.380952018,1.242830917,0.660998053,-0.140707222,-0.375771854,0.282891918,-0.235078248,-1.932138834,-1.345501136,0.048710319,-1.655307388,-2.227726465,-2.58227964,0.207904969,-0.72614778,-2.507834679,3.858517252,-1.960780068,-0.789471676,1.007960372,-0.57773427,3.116746662,-3.329916,2.278740746,-2.38341504,0.796176313,3.001578208,-0.102242081,-1.586496207,0,1,1,1,14.07287092,0,0,1,1
0.527011222,0.786367562,9.2587711,-2.904064401,0.465797064,0.829673393,-0.242009862,-0.36390471,-0.876553721,-0.368454224,-1.331363159,-1.299351454,0.329116628,-0.757000325,-1.271294118,0.824104249,-1.174975431,1.860949202,0.608986753,0.857503504,-3.825962815,0.676032612,0.284092476,0.849853208,-0.995912643,-0.206349833,0,-4.523132753,3.275589995,-1.284408018,-2.814661119,1.393448518,2.047960951,-0.211243778,0.714475923,0.604307761,0.104468307,-1.930606948,-0.931094633,1.127814581,-0.929363982,0.750465744,0.744875707,-0.079215157,2.510572831,-0.979636657,-1.067429964,-3.500004819,-1.199887234,-2.898148635,-2.615127844,-5.633381743,2.257963195,0.272232755,-3.137257519,0.622861287,-0.990410364,-2.875898977,0.289668984,-0.417198849,1,1,3,16.61426352,0,0,1,1
0.036473089,-1.093561959,0.049141173,-2.897839562,3.237224961,0.881922129,0.072847934,-0.691579359,1.087354192,-0.217549323,0.605620173,1.492903359,2.028468591,2.522960255,-0.510316338,0.96888002,-0.937008144,3.851848722,-2.622626426,1.600186875,1.541702898,-0.873842736,1.5096449,-0.998703616,1.096491265,0.715839137,0.064610767,4.154111802,0.547632554,-0.19524696,2.522649175,2.490713432,-0.284175313,-0.294814314,-5.805242897,-2.64727298,6.223130759,1.315385408,-1.837607499,-1.475231014,-0.340762303,-1.077609463,1.372156219,0.712959754,2.43151235,-0.200317464,-1.063827344,-2.982351782,0.616900848,-0.571550486,-1.463212292,0.689437351,0.516167557,1.477681502,-1.043067352,-2.536005336,1.242106938,0,-1.015342869,-1.431773042,1,1,3,14.99148636,0,0,1,1
-0.067573408,2.524234333,2.68190231,0.834937695,-1.613584599,0.776867952,0.171301959,-0.171009018,-0.856534303,-1.555070017,0.372966569,0.240438493,-0.872223115,0.417955225,-2.234393042,-0.022411239,0.717166523,-0.645298419,0.223960741,-0.581001836,0.539442245,-1.743793399,2.025027018,-0.356823923,-0.425243119,-2.360087687,0.023025176,-0.851551037,0.626733128,0.715112766,-0.755836046,0.023074824,-0.184591211,3.0050927,3.815073824,1.686127588,1.105443128,-1.682092154,-0.128309582,-1.327620817,0.065101515,0.238561286,-0.129816901,1.494797723,-3.393810468,-1.833844558,0.697729847,0,-2.50335875,-2.567627142,2.141176112,-0.391610619,-0.231272629,2.897542925,0.202748713,0.76438884,2.074967228,0.67759863,-1.194101249,-0.461435052,1,1,1,11.25560544,0,0.333333333,0.666666667,1
2.898559572,-2.347426669,5.769236941,-2.727270067,-7.009349907,4.020096649,0.966182685,-5.263153092,-2.525256113,-1.554402705,-3.157891765,1.086955465,-1.612901675,0,3.825132874,0.526315294,0,5.235603434,-1.990047863,2.538068609,0.495049038,1.970441498,3.381650914,1.869157004,6.422012027,6.034487454,-3.658542731,4.219415522,-6.882594102,-1.739128812,0,11.50442441,7.936509889,-8.455882965,5.622494151,6.463871881,4.642861309,-4.436863873,-0.357142523,-3.942648624,4.104473595,-0.358422602,2.877695127,0,-0.349650029,-0.70175374,0,-2.473495941,1.449273985,-5.714280362,3.787875025,0.729926309,1.811592481,-0.355871554,-2.857140181,-0.735293409,2.222220064,-5.072467587,3.053441436,-2.962968915,1,1,1,30.68851877,0.666666667,0,0.333333333,1
-0.658034586,-0.564546455,0.749424821,-0.037570857,-0.999689296,0.78202014,-0.640354127,-0.303278413,1.521028152,-1.34093076,-0.37965073,-0.129571778,0.404486594,-0.038007793,-1.999840114,0.031031413,1.00837967,1.290118768,-0.257768274,0.927334481,-1.001658264,-0.722705949,-2.398465328,-2.763605399,0.549051525,3.444959919,0.178540378,0.557924218,1.132774272,-0.632430506,-0.513762863,-0.585794461,1.318031481,1.60698364,1.242652441,-0.52071486,-1.136610381,-1.081618533,0.657593377,-0.10635019,-0.775668648,-0.122615273,-1.043585431,0.317919031,-1.878327872,-2.528752972,-0.921366676,-1.003341026,-3.790374465,-0.916409451,2.480763296,-0.008429915,2.834247595,-1.115577532,-1.750311536,-0.101319439,0.152130076,-1.088608368,-2.550975076,2.932935071,1,1,3,10.85575488,0,0.333333333,0.666666667,1
-2.700037931,-2.060263028,-0.950450725,0.09550535,-1.149476924,-0.625086439,-1.267288936,1.794163962,2.471235638,0.467062718,-0.259265037,-0.044819657,-1.672418844,2.307340396,1.89427705,-1.264161402,0.066451309,-0.717224577,0.994423959,-1.898623778,-2.673502286,-0.55031558,0.460353509,-1.134047873,1.175153242,1.198517476,1.705608709,-1.074543391,-1.077123633,-0.358356504,4.394134344,1.8594547,-0.767491567,-0.970068237,-0.013236897,0.803173882,0.897470917,-0.776677457,-0.55973361,-3.737906873,-1.164909942,-2.902703306,-2.118347242,-0.797587505,-1.534459109,-3.281061188,1.925257695,3.21212152,-2.074772695,1.544079388,-1.225336062,-4.404143226,0.020842863,2.224887616,-1.411898791,-4.627234533,3.230872996,-1.008243577,-3.586013847,0.891331564,1,1,3,14.98845136,0,0,1,1
0.26415892,0.147538614,-0.031567694,-0.347370348,-0.834478642,-1.352787261,-1.38213883,0.832141127,-0.738400155,2.187944339,1.166894653,2.042328365,-0.445919635,-1.135412852,-0.516284348,-1.832234443,-1.132811548,-0.15277105,-0.819672131,-1.641870924,0.548955694,0.768804949,2.852713547,-0.999785357,0.119449033,1.019525458,-0.536826287,-0.377804918,-0.043342632,2.037937402,-1.91224421,0.790637618,1.654847363,0.761100668,-0.744858463,-0.729312374,1.149916793,0.305264122,-2.43467276,-0.559324799,1.384539157,-0.522784035,1.383527397,1.174231064,1.934335514,-1.528359726,1.260415713,0.195455656,0.328541776,0.429797548,-0.234354727,-0.612813891,1.079028957,0.813341853,0.433635196,-0.140575755,-1.347407118,-1.141578575,-0.216516228,0.723294675,1,1,3,8.811260077,0,0.333333333,0.666666667,1
1.227630117,-0.454775889,2.385783224,-0.793256553,1.649175012,0.54080929,0.635692694,-0.048591977,1.701508929,0.239002088,-1.859796864,0.145775932,2.571561201,-0.898763634,0.572787244,-1.281445001,-0.336537007,-2.219001904,-0.049335119,-3.109580755,-0.305651903,-1.124166156,4.082682132,0.397219097,0.98912349,1.762980455,-0.625606659,-0.387408839,0.097231201,-0.145705131,-0.924117858,-1.570945454,0.399002128,-1.689012714,-3.031836047,-0.260558327,3.761761984,0.402819342,-1.25376125,-0.152365088,0.406917214,-0.709216774,1.836728041,0.300608096,1.398595269,1.724139875,0.29055432,-0.434564216,-4.801171863,-1.630156437,2.433978424,-2.932254315,2.18750031,2.497450307,0.24862872,1.636904396,-0.439239403,-0.098041461,2.796867643,-0.668263923,1,1,1,12.96652989,0,0.333333333,0.666666667,1
0.723495522,0.480665031,0.704110474,1.430397453,-0.762995685,-0.233311655,-0.90884481,0.933270871,-0.632366473,-0.363660043,0.708500532,-0.250493636,0.641160998,-0.111492203,0.228545282,-0.360593874,-0.21287595,-0.336002604,1.803398333,0.835784426,0.771514212,0.346592612,-0.268063215,-0.909753802,-0.245175393,0.549078636,-0.821719285,0.052441586,-1.027257171,-0.052950035,-1.615981224,0.436209569,-0.557637151,-0.291172504,-1.487129584,1.240596437,-0.146391056,0.727626146,-0.210242259,1.118249721,-1.741636197,0.80469538,1.386196013,1.38851976,-0.120681984,-1.297610266,1.676598794,0.157044995,-0.21951506,0.282852274,-0.548447672,0.777316719,-0.229311252,0.088799711,0.725431546,0.943008976,-0.313109839,-1.663153738,-0.560263949,0.200089314,1,1,3,6.460590033,0,0,1,1
-0.339625081,0.608936502,-0.422008175,0.379185116,0.899955794,-0.963497194,-1.434290505,0.716302454,-0.212804428,0.291825728,0.184649186,0.793126386,-0.836755907,0.765582788,1.342057493,-0.667615839,1.344205809,2.560334466,0.137803842,-0.523998451,-0.723635518,3.194335618,-0.888122735,0.544984162,0.062547756,0.114589934,-1.061343569,1.06746532,0.718004633,-0.227297467,0.942325427,0.051287875,-0.569055995,0.020628278,0.768075773,-0.680377461,-0.788049872,-0.264767168,-1.7646137,-0.339126423,0.909183028,1.817805116,-2.809981257,-1.187367955,-1.524949781,-0.158683057,-1.370163273,1.63925141,1.918973504,-0.77781191,2.351735998,0.401433804,0.63131152,-0.162064806,0.157094334,0.721487736,-2.745908878,1.558496029,1.576623933,-0.294904837,1,1,3,9.099067977,0,0.333333333,0.666666667,1
-1.171879453,-5.770747543,-0.54530649,0.632650914,1.59262008,1.526406117,-0.52824488,5.392155717,0.658915044,-0.616094924,0,1.433556168,-3.552331147,0.396041115,-0.788957633,1.630218106,1.760566402,0.230678452,-0.537013392,-2.313923542,-0.829052843,2.189487336,3.50603668,-0.225816585,0.792150444,-0.898202759,0.490940598,-0.075161433,2.218879839,1.471668926,0.181288025,1.882014019,-2.309057291,3.381819292,-0.668309997,-1.310194529,-0.502336896,-1.478542568,1.281114149,2.674375747,-1.548752328,-1.787629647,0.800878144,0.613940314,0.789660117,-0.569800028,-0.250715239,1.68760972,0.847456828,-4.061624192,1.167882114,-0.324675883,0.579087078,0.467791135,-0.716335109,0.108227588,2.486488411,1.687762072,0.656986631,-1.683269532,1,1,1,14.1484208,0,0,1,1
